author,rating,text,date,sentiment,source,company_id,company_name
Lucille,5.0,Un professionnalisme sans faille. Mme Cossard a été au petit soins avec nous pendant toute la préparation en répondant à chacune de nos questions dans un temps record. Le cochon à la broche et les ateliers à l'apéritif étaient excellent et nos invités nous ont tous complimentés. Nous recommandons avec plaisir le Prélude et nous n'hésiterons pas à faire à nouveau appel à leurs services.,2023-06-02,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Chloe,5.0,"1ere rencontre lors d’un mariage en 2022. Conquis !

Nous avons été ravis du début à la fin :
À la demande de devis, en passant par les échanges (la communication), aux rencontres, à la dégustation, aux conseils, au suivi, à la préparation la veille du jour J jusqu’au jour J.

Les invités ont été emballés du VH au repas.
Les enfants ont aussi beaucoup apprécié.

Nous ne pouvons que recommander Le Prélude, nous referons appelle à eux pour de prochains événements.

Merci à l’équipe, merci à Manon et à Magali Cossart.
Merci à vous d’être d’aussi bons professionnels et près de vos clients.",2023-06-01,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Marie-Hélène,5.0,"L'équipe du prélude a été à notre écoute pour préparer le grand jour. Du vin d'honneur au lendemain midi tout été très bon, les équipes étaient organisés et autonomes. Maitre d'hôtel et serveurs discrets et aux petits soins pour nous et nos invités. Des petites attentions, comme le signalement de la surconsommation d'alcool en cours de repas, à la table des jeune et des ado (mineurs) a été apprécié. Belle synchronisation avec Laurent Grincourt, notre DJ.  Rien à redire, nous recommandons chaleureusement.",2023-05-11,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Thomas,5.0,"Merci beaucoup a Mme Cossart et à ses équipes d’avoir étaient présents pour cette soirée magnifique 
Grâce à votre service de qualité et professionnel nous avons passé un excellent moment. Le repas étaient parfait lui aussi. 
Les équipes du prélude ont travaillé en totale autonomie tout du long et nous ont fournis de magnifiques moment grâce à des propositions créative pour mettre en valeur des moment clefs de nôtre repas. Un grand merci à toute l’équipe pour le travail réalisé qui a permis à l’ensemble de nos convive de bénéficier d’un repas de qualité.

Thomas.",2023-05-01,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Jamie,5.0,"Excellent je recommande les yeux fermés. 
Le prélude nous a été recommandé par notre lieu de réception et nous sommes très heureux d’avoir sélectionné ce traiteur, le repas était délicieux, le service parfait, serveurs discrets et professionnels. 
Un sans-faute du vin d’honneur au gâteau. 
Merci au prélude et à toutes l’équipe présente le jour j.",2022-11-16,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Tanguy,5.0,"Écoute et professionnalisme, nous avons était porté par la prestation parfaite des équipes du Prélude.
Je vous les recommande sans hésitation !",2022-10-24,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Gwendoline,5.0,Equipe au top. Prestations parfaite du vins d'honneur au repas du lendemain.,2022-10-14,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Christelle,5.0,"Nous avons eu notre mariage ce 4 juin 2022 et nous avons totalement fait confiance au traiteur le prélude de la dégustation au jour j,tout le monde c'est régaler et encore maintenant les gens nous parle encore du repas,de l'équipe franchement rien a dire je recommande+++",2022-10-14,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Benoît,5.0,Un énorme merci encore Mme Cossard et son équipe. Une organisation juste parfaite.,2022-10-10,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Pierre,5.0,"Le traiteur le prélude a réalisé une prestation parfaite lors de notre mariage. Une organisation irréprochable, même sous quelques imprévus comme une coupure d'électricité, des serveurs et des maitres d'hôtel aux petits soins des mariés et des invités, un repas délicieux, un excellent rapport qualité/prix. Nous remercions grandement Mr et Mme Cossart et leurs équipes, et nous les recommandons sans hésitation pour quelconque prestation !",2022-09-11,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Lelandais,5.0,"Nous recommandons chaleureusement le traiteur Le Prélude, suite à notre mariage le 20 août 2022 !
Une équipe formidable, bienveillante, très à l’écoute. En plus de la qualité de la prestation, la qualité des produits et des plats était au rendez-vous ! Nos invités se sont régalés et nous en parlent encore
Très bon rapport qualité / prix !",2022-09-05,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Julia,5.0,"super traiteur qualité du repos au top , une équipe au service très a l'écoute et gentil et très professionnel les prix reste abordable",2022-08-19,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Lindsay,5.0,"Juste parfait
Tous c’est passer comme nous le souhaitons.
Nous les recommandons les yeux fermés.
Maître d’hôtel et serveurs au petit soin avec les mariées. 
Merci encore à eux pour cette belle présentation.",2022-08-15,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Nicolas,5.0,"Un grand merci à Madame Cossart et toute son équipe. 
Nos invités et nous même sommes ravis du travail du Prélude, le contexte particulier du COVID n'a rien changé. 
Madame Cossart est à l'écoute et nous a permis de passer un super weekend de mariage. 
Tout était calé et calculé à l'avance. 
Nous recommandons à 200%.",2022-08-08,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Durand,5.0,Un immense merci au traiteur le prélude pour leur prestation a notre mariage! tour été délicieux de vin d'honneur au dessert et le personnel est très souriant agréable et serviable n'hésitez pas à faire appel à eux pour une présentation de qualité,2022-07-26,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Anne,5.0,Un repas et un service d'une très grande qualité ! Très a l'écoute pendant les préparatifs ! Nous avons pu choisir ce qu'il nous faisait plaisir parmi plusieurs formules proposées ! Nous recommandons à 100% ce traiteur !,2022-07-04,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Tristan,5.0,"Nous avions déjà eu l'occasion de déguster les plats du Prélude lors d'autres mariages, ce qui a orienté notre choix et nous n'avons pas été déçu. Tout a été parfait de À à Z. Nos invités et nous-mêmes avons apprécié l'intégralité du repas, que ce soit le vin d'honneur, le repas servi à l'assiette ou encore le buffet froid du lendemain. Les serveurs ont été très professionnels, souriants et à l'écoute de nos besoins.
Nous ne pouvons que recommander le Prélude.",2022-06-24,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Estelle,5.0,"Une très bonne organisation, un vin d'honneur et un repas très bien.
Une équipe très professionnelle et à l'écoute de nos invités, qui nous ont fait que bons retours.
Un grand merci à eux, pour notre mariage du 11 juin.",2022-06-14,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mika,5.0,"Je vous recommande ce traiteur.
Bon rapport qualité prix.
Équipe très professionnelle et à l’écoute.
Merci encore à vous.",2022-06-10,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Hélène,5.0,"Superbe accompagnement, rassurant. Ont su s'adapter aux contraintes. Equipe agréable et souriante. Et repas délicieux.",2022-06-09,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mathilde,5.0,"Une prestation au top !
Une qualité de service et un repas apprécié de nous ainsi que l'ensemble de nos invités !
Extrême gentillesse de l'ensemble de l'équipe !",2022-06-01,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
D.c,5.0,"Un très large choix de plats qui plairont au plus grand nombre. Ceux que l'on a choisis étaient excellents !
Un service fluide, une équipe très professionnelle, souriante et agréable.
Encore félicitations à notre Maître d'hôtel qui, pour une première, a parfaitement tenu son rôle et a été disponible dès que le besoin s'en faisait sentir (et tout en discrétion)
Merci à vous tous !",2022-05-16,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Chloé,5.0,Nous avons adoré la prestation du Prélude lors de notre mariage. Tout était parfait. Les plats délicieux et le personnel aux petits soins pour tout faire parfaitement. Merci encore pour tout !,2022-05-15,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Sophie,5.0,"Nous recommandons le Prélude !
Vins d'honneur, repas et buffet froid au top. 
Nous nous sommes régalés et le service était parfait. Encore merci.",2022-04-12,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Julie,5.0,"Prestataire très professionnel, et d'une gentillesse par rapport aux problèmes liés au Covid... Repas rien à redire, on attend avec impatience le repas du mariage religieux.",2022-02-25,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Oceane,5.0,"Tout était au rendez-vous : la qualité du repas, le rapport qualité prix imbattable ! Et l'équipe de service géniale et serviable. Rien à dire à part les recommander pour n'importe quelle occasion !",2022-02-24,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Aurelie,5.0,"Nous avions déjà fait appel au traiteur le Prélude sur les conseils d'amis, et nous n'avons pas été déçus ! 

Le repas a été excellent, le personnel incroyable tant par la discrétion, que par la gentillesse et la bienveillance.
Nous recommandons les yeux fermés !
Merci :)",2021-11-16,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Cindy,5.0,Nous avons eu la chance de pouvoir se marier en juin. Et nous avons choisi ce traiteur. Nous avons été très contents de leur service ainsi que tous nos convives qui nous ont souvent dit que le repas était excellent. Nous recommandons fortement ce traiteur qui a été parfait pour notre plus beau jour.,2021-11-15,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mathilde,5.0,"Le prélude a été parfait de A à Z. Aucun accroc, que ça soit pendant les préparatifs (avec le report) ainsi que pendant la soirée le service a été irréprochable. Réactivité, politesse, bonne humeur et bien sûr une bonne cuisine nous ont permis de passer une soirée incroyable. Je ne pourrais que recommander leurs services à 100%. Merci !",2021-10-18,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Andrea,5.0,"Nous et nos invités avons passé un délicieux moment.
Madame Cossart nous a rendu l'organisation très facile et a su nous renseigner durant toute la préparation. Et nous avons pu tout faire à distance (depuis l'Allemagne) sans problème !
Ensuite la préparation était très discrète et l'organisation parfaite.
Là flexibilité de la formule et surtout le goût et la fraîcheur de tout les mets nous a permis de passer une merveilleuse soirée. 
Les cocktails étaient vraiment délicieux tout comme tout ce qui était compris dans le cocktail dînatoire. 

Merci encore pour tout le service et votre gentillesse pendant la soirée !",2021-10-15,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Sandrine,5.0,"Nous sommes ravis des services proposés par l'équipe du prélude.
Tous les membres du service ont été d'une gentillesse et le repas était très bon.
Nous recommandons.",2021-10-12,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Pauline,5.0,"Traiteur et son équipe très professionnels, qui nous ont servi un menu super bon. Ils se sont adaptés à nos demandes et se sont adaptés très vite à nos remarques le soir du mariage. Les serveurs étaient à nos petits soins et nous ont même gardé à manger pendant le cocktail car nous faisions nos photos de couple pendant ce temps.",2021-10-06,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Caroline,5.0,"Un traiteur à recommander sans souci. Mme Cossard est très à l'écoute et d'une gentillesse hors pair. Le vin d’honneur et le repas étaient excellents du début à la fin. Tous nos invités nous ont fait des compliments. L'équipe de cuisine et de service était géniale, grande gentillesse et grande adaptabilité. Un grand merci à tous.",2021-10-06,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Emilie,5.0,"Un grand merci à toute l équipe du Prelude... Disponibilité, écoute, professionnalisme, le goût tout y est... Le meilleur rapport qualité prix... Pas un seul faux pas lors de notre mariage... Nous recommandons ! Kevin et Émilie",2021-09-26,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Sandra,5.0,Allez-y les yeux fermés. Un grand professionnalisme et très sympa. Aucun regret un grand merci à toute l'équipe pour tout.,2021-09-20,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Julien,5.0,"Les équipes du prélude nous ont chouchoutés du début jusqu'à la fin
Repas parfait avec un service digne d'un gastronomique et le tout en étant abordable.
Je recommande grandement ce traiteur.",2021-09-13,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Angelique,5.0,"Merci à l'équipe du Prélude, la prestation était juste parfaite.
Mme Cossart a su nous accompagner dès la construction du devis jusqu’au jour J final.
La qualité est vraiment excellente, des produits de la région, et surtout un bon rapport qualité / prix.
Concernant le jour J, ils ont parfaitement su coordonner la prestation en fonction de notre timing. Les serveurs sont adorables et présents pour nos petits soins.
Une équipe au top, que ce soit en salle ou en cuisine. Tout le monde était Aimable, Disponible, Souriant, A l'écoute, Réactif ... 
Je vous recommande fortement ce traiteur.
Nous ferons appel à eux pour d’autres occasions.
Angélique et Arnauld T",2021-09-05,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Jeanvoine,5.0,Une équipe au top. Un repas et un cocktail succulent. Rien à dire. Tout était parfait. Et en plus un professionnalisme à toute épreuve. Merci.,2021-08-26,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Solene,5.0,"Quel plaisir des yeux et des papilles ! 
Le repas de notre mariage fut un véritable plaisir pour nos invités.
Tous les produits sont excellents et le personnel de notre mariage tellement agréable ! Allez y les yeux fermés et en pleine confiance.",2021-08-24,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Annick,5.0,"Du début à la fin, notre Traiteur Le Prélude nous a séduits durant notre journée inoubliable ""Nos Noces d'Or"". Les tables de la réception ont été dressées avec soin et précision par la Maître d'Hôtel et ses Serveuses. Dès le cocktail les convives ont adoré les nombreuses dégustations et les ateliers des produits de la Mer et du Foie gras, cuisinés devant eux par la brigade de Chefs. Nous n'avons eu que des compliments pour ce succulent repas de fête. Les assiettes étaient très bien présentées, copieuses et qualitatives. Les serveuses étaient à l'écoute des invités, une équipe bienveillante, d'une discrétion parfaite, professionnelle et chaleureuse. Le buffet froid du lendemain était également d'une qualité hors pair par sa diversité... En savoir plus",2021-08-14,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Sabine,5.0,"Un grand merci à toute l'équipe pour votre professionnalisme, votre simplicité et votre bonne humeur ! Vous avez été merveilleux ! Nous n'avons eu que des éloges vous concernant : vin d'honneur avec ateliers, repas succulent : top niveau qualité visuelle, gustative, quantité, service.... Nous recommandons à 100% ce traiteur. Mille mercis et nous travaillerons sûrement ensemble pour d'autres occasions ''avec grand plaisir'' !",2021-08-09,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Elodie,5.0,"Excellent traiteur, vous pouvez y aller les yeux fermés.
Un délice, une équipe exceptionnelle, disponible, arrangeante !",2021-08-04,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Laurie,5.0,"Une équipe au top. Nous avons été écoutés durant les préparatifs.
L'équipe pour notre mariage a vraiment très bien fait son travail !
C'était délicieux et les quantités sont là ! Nous n'avons eu que des retours positifs !",2021-07-26,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Emelyne,5.0,"J’ai fais appel au traiteur Le Prélude pour notre mariage du 10.07.2021. Comment dire que je n’ai aucun regret. Tout était absolument parfait. Nous avions choisi un buffet froid, qui a eu un grand succès auprès de nos invités et de nous même. Les tarifs sont raisonnable et le personnel au top. Je recommande à 100%, vous pouvez y aller les yeux fermés !",2021-07-21,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Thaïs,5.0,"Nous savions qu'en choisissant Le Prélude était une valeur sûre concernant la réussite de notre mariage !
Et en effet tout le monde s'est régalé, nous ne pensions pas avoir autant de retour positif !
Nous avons passé un très bon moment, et tout au long de la prestation tout le personnels étaient attentionnés.

Vous êtes passionnés par ce que vous faites et cela se ressent.
Encore merci, nous sommes très touchés et ravis de nous être mariés avec vous !",2021-07-17,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Marine,5.0,Super accompagnement par toute l'équipe ! Le jour J super ! Souriants et agréable ! Le top ! Merci a toute l'équipe ! C'était super ! Les mariés et les invités étaient aux anges !,2021-07-05,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Betty,5.0,"Une équipe au top malgré un contexte particulier (un report de mariage). Ils nous ont toujours suivi, nous ont conseillés, ont été bienveillants et ont tout mis en œuvre pour qu'on puisse passer la plus belle journée de notre vie dans les meilleures conditions possible. 
Tout le monde est ravi de leur prestation, de la qualité des produits et des mets, et surtout de l'équipe qui a été présente avec le sourire et toujours un petit mot sympathique pour les convives. Je recommande à 2000%, d'ailleurs nous ferons appel à Le Prélude pour nos futurs événements. Encore merci à vous, Mme Cossart, Angélique et tout le staff. Ne changez rien, vous êtes au top !",2021-07-05,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Justine,5.0,"Nous avons eu raison de faire confiance au Prélude pour notre mariage car ils ont été d'un professionnalisme remarquable. Nous avons très bien mangé, le buffet est copieux et les produits de qualité. 
Nous avons dû reporter notre mariage à cause du Covid, bouger l'organisation à plusieurs reprises et Le Prélude nous a soutenus et accompagnés ! Ils sont à l'écoute et de très bons conseils.",2021-07-01,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Marie,5.0,"Le Prélude a fait un travail magistral ! Un vrai soutien pendant les préparatifs, une équipe de qualité pendant toute la journée, très rigoureuse, professionnelle et aux petits soins avec tout le monde.
Une nourriture de qualité avec un vin d’honneur et un repas délicieux ! Nous n’avons eu que des compliments de la part de nos invités !",2021-06-28,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Camille,5.0,"Je recommande plus plus plus Le Prélude ! 
Je voudrais tout d’abord remercier madame Cossart, toujours à l’écoute, compréhensive et rassurante en ces temps difficiles pour les mariages c’était vraiment agréable 
Je voudrais aussi remercier toute leur équipe pour leur service le jour j, leur amabilité et gentillesse 
Encore une fois merci",2021-06-20,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Julie,5.0,"Merci Le Prélude pour la prestation de notre mariage, du vin d’honneur, au repas et le buffet du lendemain tout était parfait.
Merci à Mme Cossart et à toute son équipe pour le travail fourni, le professionnalisme et le suivi de la préparation au jour j surtout dans cette période particulière. 
Ayez confiance les yeux fermés, tout le monde s’est régalé ! Merci encore pour tout.
Julie et Romain",2021-06-19,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Noémie,5.0,"Nous avons beaucoup apprécié le contact avec l'équipe du Prélude, très à l'écoute et disponible tout au long des préparatifs, malgré les nombreux revirements de situations en cette année 2020... Le service est de très bonne qualité, du vin d'honneur au repas du soir ; et l'option galettes/crêpes réalisées devant les invités le dimanche midi a correspondu à ce que nous voulions, c'est à dire un mariage chaleureux en toute simplicité !",2020-12-28,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Johanna,5.0,"Nous sommes ravis de la prestation du prélude et de leur accompagnement tout au long de notre mariage, surtout en cette période difficile (COVID). A l'écoute de nos souhait, professionnalisme. Adaptabilité quand il a fallu reporter la date de notre mariage. Produits frais de qualité, nous nous sommes régalés et service au top. Nous recommandons à 100%.",2020-09-29,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Marie,5.0,"Le Prélude nous a accompagnés tout au long de notre mariage. Discrets, efficaces, à l'ecoute et d'une grande gentillesse, tout s'est déroulé de la plus belle des manières grâce au Prélude. 
Prestation appréciée tant pr les mariés que par leurs invités !",2020-09-28,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Emmanuel,5.0,"Une équipe au top, un service royal, toujours aux petits soins. 
Vous avez grandement participé à la réussite de notre mariage. Un immense merci à vous. Ce n'était pas gagné d'avance avec le temps et la conjoncture actuelle, et pourtant pas un seul faux pas. Toute l'équipe a été remarquable et remarquée. Nul doute que l'on refera appel à vos services.
Cordialement / Famille Monsallié",2020-09-26,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Marine,5.0,"Un seul mot : merci ! 
Votre gentillesse, votre professionnalisme et la qualité de la prestation... Tout était à la hauteur de nos attentes.",2020-09-21,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Roxane,5.0,"Nous avons fait confiance au Prélude pour le vin d’honneur et le repas de notre mariage, nous ne sommes pas déçus ! 
La prestation était parfaite, des préparatifs jusqu’au jour J. 
Les invités nous ont fait des retours très positifs, tant sur le service que sur le repas en lui même. 
Si c’était à refaire, nous ne changerions rien !
Merci à l’équipe du Prélude.",2020-09-14,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Leperchey,5.0,"Repas, service à table et personnel au top ! Nous nous sommes régalés et tout le monde a été fort sympathique. Je recommande ce traiteur sans souci !",2020-09-14,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Manon,5.0,"Merci infiniment d’avoir contribué à la réussite de notre mariage. Que ce soit le vin d’honneur, le repas de noces ou celui du lendemain tout était délicieux ! Les invités se sont régalés, c’était vraiment incroyable ! Nous avons dès le début été très bien accueillis lors des préparatifs et de la dégustation. Puis sincèrement  
l’organisation tout au long du mariage était parfaite, merci encore !",2020-09-14,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Julie,5.0,"Une équipe souriante, autonome, disponible et professionnelle. 
Le repas était divin, les assiettes sont reparties vides. Je vous recommande vivement. Un grand choix dans les prestations. Ils ont sublimé notre journée",2020-09-08,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Julie,4.8,Nous remercions Le Prélude pour leur prestation lors de notre mariage. Un vin d'honneur et un repas appréciés par tous. Une équipe de serveurs très agréable et un service de qualité. Bonne continuation à tous et merci d'avoir contribué à rendre ce moment de notre vie exceptionnel !,2020-08-29,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Rachel,5.0,"Personnel au top, très professionnel, très bon repas, copieux ! À recommander.",2020-08-24,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Benoit,5.0,"La prestation du Prélude a été parfaite ! Ils ont grandement contribué à ce que notre journée soit un succès. Depuis les premiers contacts jusqu’au jour J et après, les équipes du Prélude ont été très professionnelles et à notre écoute. Ils ont répondu à toutes nos attentes et ont toujours été disponibles. Le jour J, ils ont été très attentionnés envers nous, les mariés, et chaque invité a complimenté le buffet du vin d’honneur et le repas, mais aussi le service. Nous avons été ravis, et nous les recommandons vivement. Vous pouvez foncer !",2020-08-19,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
De Pra,5.0,"Nous sommes vraiment ravi d’avoir choisi le Prélude comme traiteur, franchement prestation au top et très bon repas. Une viande de superbe qualité, tout le monde a adoré. Donc si vous voulez vraiment bien manger à votre mariage et avoir un service de superbe qualité prenez le Prélude",2020-08-04,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Man D.,5.0,"Service vin d honneur, rien à dire, prestation de qualité, tous les convives étaient enchantés. 
Qualité des mignardises excellentes... 
Parfait",2020-07-05,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Adeline,5.0,"Merci à l'équipe du Prélude présente pendant notre mariage mais aussi à ceux avec qui nous avons eu des contacts. Prestation parfaite du début à la fin, les serveurs étaient discrets, disponibles et toujours souriants !",2019-12-12,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Katie,4.8,"Nous avons contacté Le Prélude parce qu'après une recherche approfondie, ils offraient la meilleure prestation pour le prix. Après avoir été accueillis à leur siège, c'était claire que nous avions fait le bon choix. Très contents avec le service, l'équipe, flexibilité et bien sûr, la nourriture ! Cuisson parfaite de toutes les viandes. Merci Le Prélude !",2019-11-13,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Stéphanie,5.0,"Très bon traiteur, à l’écoute, très bien. Jamais de souci, avec un superbe accueil.",2019-10-19,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Elise,5.0,"Une équipe professionnelle et sympathique, je remercie encore tous les membres pour leur travail !",2019-10-15,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Kelly,5.0,"Nous remercions l’ensemble de l’équipe pour cette belle prestation effectuée lors de cette belle journée qui a largement contribué à la réussite de notre mariage (et oui, bien manger en Normandie ça compte) !
Des serveurs serviables et souriants et enfin, une maître d'hôtel radieuse. L’ensemble de nos convives ont apprécié le repas et la qualité du service.
Nous avons également apprécié le professionnalisme de la gérante et d'Angélique. Nous recommandons avec grand plaisir ce traiteur.
Un grand merci.",2019-09-30,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Héloïse,5.0,Des produits de qualité ! Un service au top ! Un prix tout à fait correct aux vues de la prestation.,2019-09-26,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Gabrielle,5.0,"Le repas était délicieux, nos invités nous ont félicités pour cette prestation.
Le service était parfait. Au vin d’honneur, les serveurs ont même eu la gentillesse de nous garder une assiette de côté.
Merci beaucoup.",2019-09-25,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mylène,5.0,"Au top, du vin d'honneur à la fin du repas !
Tout était parfait. Les produits, le personnel, le service, etc.
Nous et nos invités avons été ravis de ce moment de partage et de joie.
Encore merci et bravo à toute l'équipe.
Mylène et Freddy",2019-09-25,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
David,5.0,"Nous remercions l’ensemble de l’équipe s’étant occuper de notre mariage le 14 septembre 2019.
Des serveurs à l’écoute et une maître d'hôtel radieuse et plus que serviable, sachant manager ces équipes avec panache.
L’ensemble de nos convives ont apprécié le repas et la qualité du service, que ce soit pour le vin d’honneur, le repas ou bien le déjeuner du lendemain.
Nous avons également apprécié nos échanges et le professionnalisme de la gérante lors de notre dégustation.
Nous recommandons vivement ce traiteur pour son aspect familiale et la qualité des produits et du service.

Florine & David.",2019-09-19,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Guillaume,5.0,"Traiteur rigoureux, personnel au top de l'écoute et réactif. Ce moment inoubliable n'aurait pas pu avoir lieu sans eux. Merci à toute l'équipe !",2019-09-17,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Coralie,5.0,"Je recommande vraiment ce traiteur. Je ne pouvais pas espérer mieux du vin d'honneur au lendemain ! Tout était nickel ! Du repas au service ! Aucun problème, ils gèrent tout ! Toujours disponibles et toujours là dès que l'on a besoin.
Merci pour tout ! Sans vous, je n'aurais pas eu un aussi beau mariage !
Le plus c'est les réactions des invités ! Tout le monde était très content ! De superbes retours ! Mille mercis !",2019-09-16,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Emmanuelle,5.0,"Nous avons fait appel au Prélude pour notre mariage du 31 août dernier. Ils ont géré du vin d'honneur jusqu'au buffet du lendemain : tout petit, juste parfait ! Les invités étaient ravis, les plats très bons, un service top niveau avec des serveurs aux petits soins pour nous. Bref, rien à redire si ce n'est du positif. 
Dès le premier contact, une très bonne relation s'est instaurée notamment avec Mme Cossard qui nous a toujours accueilli avec gentillesse et bienveillance. Ses conseils ont aussi pu être précieux et nous avons apprécié chacun de nos échanges. L'équipe du service a très bien géré, notamment l'enchaînement et l'organisation avec le DJ. Merci infiniment à eux qui ont contribué à la réussite de cette magnifique journée que fut notre mariage.",2019-09-12,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Estelle,5.0,"Nous avons été très contents de la prestation du Traiteur Le Prélude.
Tout était parfait.
Repas très bons, service de qualité, personnel gentil, à l'écoute et rodé !",2019-09-10,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Mélissa,5.0,"Nous avons pris le traiteur Prélude et nous n'avons aucun regret. Aucune fausse note du cocktail jusqu'au lendemain midi. Nous avons eu une équipe adorable, professionnelle, souriante. Tout était absolument délicieux. 
Je recommande vivement et les yeux fermés ce traiteur où tout notre mariage nous en a dit que du bien.",2019-09-08,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
Chloé,5.0,"Nous nous sommes mariés fin août et nous avons eu la chance de travailler avec le Prélude !  
Angélique a été réactive, à l'écoute, a su s'adapter à des régimes particuliers... et l'équipe présente le jour J a été efficace, souriante, professionnelle et nous a permis d'avoir le mariage dont nous rêvions !
Nos invités ont apprécié la qualité du service et des repas (cocktail, ateliers proposés, dîner, brunch...). Nous n'avons eu que des retours positifs ! C'était bon et frais !
Je les recommande les yeux fermés, car ils sont un parfait mélange entre bonne humeur, qualité, prix et professionnalisme ! Encore merci à eux de nous deux.",2019-09-05,positive,mariages.net,6852dd0774c91954046c1d4d,Le Prélude
